"Run","TSSEnrichment","ReadsInTSS","ReadsInPromoter","ReadsInBlacklist","PromoterRatio","PassQC","NucleosomeRatio","nMultiFrags","nMonoFrags","nFrags","nDiFrags","DoubletScore","DoubletEnrichment","BlacklistRatio"
"SRR5355834",15.925,949,3801,149,0.223483066792098,1,1.26954897251134,1859,3747,8504,2898,0,0.2,0.00876058325493885
"SRR5353554",17.574,1136,4282,192,0.252060277843183,1,0.238372940661904,253,6859,8494,1382,0,0.5,0.0113020955968919
"SRR5354168",15.477,1188,4423,192,0.261036355051936,1,0.349689342042377,368,6277,8472,1827,101.276204829707,5.7,0.0113314447592068
"SRR5355570",9.199,799,3833,192,0.226751064836725,1,0.930121032199132,1294,4379,8452,2779,0,0.1,0.0113582584003786
"SRR5353490",13.25,1171,4162,184,0.247797094546321,1,0.452438602559668,428,5782,8398,2188,0,1.2,0.0109549892831627
"SRR5353494",7.945,650,2868,166,0.170795616960457,1,0.733994217265593,752,4842,8396,2802,84.3091818210549,5.2,0.0098856598380181
"SRR5355473",14.712,1003,3625,106,0.216262975778547,1,0.262959614225437,161,6636,8381,1584,108.160735160026,5.9,0.0063238277055244
"SRR5353903",11.992,1405,4878,404,0.291606886657102,1,0.271897810218978,226,6576,8364,1562,0,0.5,0.0241511238641798
"SRR5354985",13.721,1074,3858,240,0.230631276901004,1,0.761954918896145,1740,4747,8364,1877,115.17616690741,6.1,0.0143472022955524
"SRR5353614",15.131,1406,5079,182,0.30373161105131,1,0.464016809665558,662,5711,8361,1988,5.41688457717756,2,0.0108838655663198
"SRR5354127",13.739,1235,5008,152,0.299485707451262,1,0.449297971918877,679,5769,8361,1913,323.306215343116,11.2,0.00908982179165172
"SRR5354976",15.077,1203,4539,207,0.272187574958023,1,0.709657576378921,1487,4877,8338,1974,15.2980920556206,2.6,0.0124130486927321
"SRR5353688",13.351,1308,4756,221,0.285954785954786,1,0.436269430051813,950,5790,8316,1576,0,0.3,0.0132876382876383
"SRR5355849",11.432,814,3114,645,0.187297004691447,1,0.98353614889048,1321,4191,8313,2801,3.93216844700902,1.9,0.0387946589678816
"SRR5354489",15.898,1132,4172,324,0.251932367149758,1,0.270913277052955,304,6515,8280,1461,21.5033082810129,2.9,0.0195652173913043
"SRR5355907",12.295,832,3383,147,0.205204415868009,1,4.8836545324768,3794,1401,8243,3048,62.3405321423916,4.5,0.00891665655707873
"SRR5355242",18.149,1274,3983,173,0.242186549920953,1,0.94581164221486,1232,4226,8223,2765,0,0.6,0.0105192752036969
"SRR5356045",12.436,942,3464,670,0.210756875152105,1,2.4370556252614,2722,2391,8218,3105,6.68799462495598,2.1,0.0407641761985885
"SRR5354694",16.174,1021,3937,232,0.240060975609756,1,2.54671280276817,2515,2312,8200,3373,5.41688457717756,2,0.0141463414634146
"SRR5354352",12.193,1096,4265,212,0.260410306508731,1,0.706752813672364,1133,4798,8189,2258,129.583082224378,6.5,0.0129441934302113
"SRR5353797",32.054,1554,5948,106,0.363214460185638,1,0.348706967550651,578,6071,8188,1539,192.622931314026,8.1,0.00647288715192965
"SRR5354939",11.776,892,3587,154,0.220142383699521,1,0.650861195542047,1368,4935,8147,1844,176.441935885275,7.7,0.0094513317785688
"SRR5355184",33.911,959,3378,55,0.207646914187362,1,0.309190407210687,324,6213,8134,1597,0,0.1,0.00338087042045734
"SRR5355568",16.65,1051,3871,123,0.239305143422354,1,0.913413768630234,1296,4227,8088,2565,2.8314446617132,1.8,0.00760385756676558
"SRR5353477",18.28,1477,5399,246,0.333889919604205,1,0.0663413347401741,7,7582,8085,496,0,1,0.0152133580705009
"SRR5353645",23.729,1426,4974,157,0.30760667903525,1,0.317633637548892,414,6136,8085,1535,2.8314446617132,1.8,0.00970933828076685
"SRR5353448",10.815,852,3212,206,0.199132052076875,1,0.225125322801154,229,6583,8065,1253,0,0,0.0127712337259764
"SRR5353599",14.614,1321,4954,147,0.308429834391732,1,0.428495197438634,649,5622,8031,1760,71.7032149078389,4.8,0.00915203586103848
"SRR3986204",19.731,1674,5334,172,0.333041958041958,1,0.365853658536585,575,5863,8008,1570,0,0,0.0107392607392607
"SRR5353824",19.786,1229,4563,219,0.284973769672745,1,0.405547752808989,568,5696,8006,1742,17.4367782746844,2.7,0.0136772420684487
"SRR5355504",23.23,1396,5669,334,0.355111500876973,1,0.543011791996907,803,5173,7982,2006,0,0.6,0.020922074668003
"SRR5355414",15.716,1381,5016,330,0.314364502381549,1,0.266952517071621,274,6297,7978,1407,307.419716551158,10.7,0.0206818751566809
"SRR5353546",26.012,1353,4728,259,0.296761235249812,1,0.253895797261136,240,6353,7966,1373,0,0.9,0.0162565905096661
"SRR5354320",13.404,1056,3929,170,0.248387912504741,1,2.23873873873874,2559,2442,7909,2908,0,1.1,0.0107472499683904
"SRR5353892",14.743,1087,4515,162,0.285831856166118,1,0.175822539824326,94,6717,7898,1087,0,1.3,0.0102557609521398
"SRR5353938",16.708,945,4063,260,0.259815833226755,1,0.273660205245154,298,6139,7819,1382,0,0.9,0.0166261670290318
"SRR5354606",23.985,969,4069,276,0.260866777792025,1,0.353053435114504,402,5764,7799,1633,0,1.5,0.0176945762277215
"SRR5353378",13.193,1026,4288,242,0.275542989332991,1,0.322175021240442,388,5885,7781,1508,0,0.3,0.01555070042411
"SRR5353791",15.298,1267,4221,128,0.271342247364361,1,0.457373056023984,698,5337,7778,1743,0,1.3,0.00822833633324762
"SRR5354859",13.141,1168,4500,134,0.291677469535909,1,0.355711775043937,327,5690,7714,1697,1.56970865191051,1.7,0.00868550687062484
"SRR5354458",24.133,1499,5126,223,0.332684319833853,1,0.3696,551,5625,7704,1528,21.5033082810129,2.9,0.0144730010384216
"SRR5354212",9.288,1257,4741,367,0.308057179987005,1,0.215447796556626,217,6331,7695,1147,35.2187277893649,3.5,0.0238466536712151
"SRR5354744",18.249,1539,5895,202,0.384139189365307,1,0.714253798033959,973,4476,7673,2224,2.8314446617132,1.8,0.0131630392284634
"SRR5354978",13.483,1069,4240,196,0.276762402088773,1,0.693566217112536,1473,4523,7660,1664,323.306215343116,11.8,0.0127937336814621
"SRR5353799",26.07,1751,6474,242,0.42385753568155,1,0.403086533161859,602,5443,7637,1592,0,0.8,0.0158439177687574
"SRR5354061",21.47,1236,4521,194,0.298258345428157,1,0.57469353833368,1033,4813,7579,1733,160.662521249647,7.3,0.0127985222324845
"SRR5354952",12.06,743,3048,209,0.201188118811881,1,0.606915570640645,1301,4714,7575,1560,323.306215343116,12.3,0.0137953795379538
"SRR5353796",17.302,1232,4668,200,0.308730158730159,1,0.436443093292799,723,5263,7560,1574,0,1.5,0.0132275132275132
"SRR5353878",17.588,1128,4936,185,0.326541413072241,1,0.27389179167369,236,5933,7558,1389,3.93216844700902,1.9,0.0122386874834612
"SRR5353532",12.437,716,2797,92,0.185133703997882,1,0.276229092752154,279,5919,7554,1356,0,0.1,0.00608948901244374
"SRR5354497",15.75,1034,4104,165,0.271680127101814,1,0.429950776221128,552,5282,7553,1719,43.131310042495,3.8,0.0109228121276314
"SRR3986143",19.758,1347,4555,144,0.302095768669585,1,0.235091743119266,237,6104,7539,1198,0,0,0.00955033824114604
"SRR5353745",23.47,1363,5123,166,0.340806279936136,1,0.570741901776385,1168,4785,7516,1563,0,0.9,0.0110431080361895
"SRR5354857",18.35,973,3975,174,0.265,1,0.263902932254803,198,5934,7500,1368,13.6521142302001,2.5,0.0116
"SRR5354499",16.417,970,3558,162,0.238856068743287,1,0.567669964218059,826,4751,7448,1871,59.7405393991436,4.4,0.010875402792696
"SRR5355437",16.98,1372,5013,246,0.339174560216509,1,0.269105272196462,279,5823,7390,1288,0,0.2,0.0166441136671177
"SRR5354150",9.516,865,3872,253,0.262508474576271,1,0.234929671801741,239,5972,7375,1164,148.681083163553,7,0.0171525423728814
"SRR5355682",18.888,868,2927,136,0.199658935879945,1,0.412603584505685,435,5189,7330,1706,0,0.1,0.00927694406548431
"SRR5354956",12.199,998,3864,91,0.264621284755513,1,0.814814814814815,1683,4023,7301,1595,104.31955311417,5.8,0.0062320230105465
"SRR5353433",16.565,962,3741,165,0.257254848026406,1,0.301880035810206,338,5585,7271,1348,0,0.3,0.0113464447806354
"SRR5353762",23.451,1279,4605,147,0.316799669785361,1,0.651442853896842,1042,4401,7268,1825,0.655888142044136,1.6,0.0101128233351679
"SRR5354997",15.21,1060,4086,153,0.281715388858246,1,0.620920876173447,1138,4474,7252,1640,156.353485215486,7.2,0.0105488141202427
"SRR5355864",17.56,603,2279,154,0.157259177477229,1,1.90304487179487,1950,2496,7246,2800,17.4367782746844,2.7,0.0106265525807342
"SRR5354178",17.24,949,3634,213,0.250966850828729,1,0.306623353185346,294,5541,7240,1405,37.4272253319943,3.6,0.0147099447513812
"SRR5355440",9.855,637,2923,129,0.202060002765104,1,0.406377600622205,378,5143,7233,1712,0,0,0.00891746163417669
"SRR5355459",16.506,1267,4685,218,0.323907632743363,1,0.21956155143339,118,5930,7232,1184,0,0,0.0150719026548673
"SRR5354381",12.792,1053,4051,247,0.281710709318498,1,0.519442096365173,671,4732,7190,1787,323.306215343116,11,0.0171766342141864
"SRR5354617",15.129,871,3410,162,0.237167895395743,1,0.94876660341556,1048,3689,7189,2452,30.4097182463603,3.3,0.0112672137988594
"SRR5354505",18.704,1039,3655,168,0.254349338900487,1,0.444221105527638,555,4975,7185,1655,45.4835536032843,3.9,0.0116910229645094
"SRR5355475",19.161,1345,5111,184,0.355770569399972,1,0.301739760782892,222,5518,7183,1443,0,0,0.0128080189335932
"SRR5353426",14.306,997,4069,186,0.283791323755057,1,0.302980734278444,325,5502,7169,1342,0,0.4,0.0129725205746966
"SRR5355576",7.538,590,2900,112,0.202882328249615,1,0.599955227221849,918,4467,7147,1762,0,0.4,0.00783545543584721
"SRR5353585",15.025,994,3666,169,0.256543037088873,1,0.655468025949954,724,4316,7145,2105,0,1,0.0118264520643807
"SRR5354644",17.553,1569,6105,190,0.42728163493841,1,1.13700269219264,995,3343,7144,2806,43.131310042495,3.8,0.0132978723404255
"SRR5353646",19.102,955,3635,154,0.256817860675427,1,0.563977900552486,551,4525,7077,2001,0,0.4,0.0108803165182987
"SRR5353547",16.562,1012,3346,248,0.236834654586636,1,0.302840280339358,197,5422,7064,1445,2.8314446617132,1.8,0.0175537938844847
"SRR5353534",15.31,951,3584,133,0.254040260844911,1,0.303640731842543,378,5411,7054,1265,11.6790423073282,2.4,0.00942727530479161
"SRR5354091",13.237,1103,4087,86,0.290105053946621,1,0.505128205128205,774,4680,7044,1590,122.318270893836,6.3,0.00610448608745031
"SRR5353978",14.995,1098,4351,301,0.309107701051435,1,0.629166666666667,939,4320,7038,1779,129.583082224378,6.5,0.0213839158851947
"SRR3986059",8.468,928,3674,146,0.261606379948733,1,0.343152257077276,278,5228,7022,1516,172.017597862291,7.6,0.0103958986043862
"SRR5353671",15.907,1213,4201,147,0.299771656914514,1,0.530246778772658,1029,4579,7007,1399,0,0.1,0.0104895104895105
"SRR5354224",6.681,1029,3773,1028,0.269384549478795,1,0.232705509593381,190,5681,7003,1132,104.31955311417,5.8,0.0733971155219192
"SRR5354379",20.92,1141,3886,142,0.277531781174118,1,0.883508205542104,1097,3717,7001,2187,209.185927265847,8.5,0.0101414083702328
"SRR5354029",8.298,176,758,102,0.0541505929418488,1,0.636427402384849,965,4277,6999,1757,9.80356609405896,2.3,0.00728675525075011
"SRR5354954",14.624,997,3890,259,0.278055754110079,1,0.800978372811535,1373,3884,6995,1738,323.306215343116,14.8,0.0185132237312366
"SRR5353906",21.862,1093,4185,249,0.3,1,0.236044657097289,231,5643,6975,1101,0,1.2,0.0178494623655914
"SRR5353459",15.963,1056,3886,150,0.278646206797648,1,0.265287606604972,228,5511,6973,1234,0,0.2,0.0107557722644486
"SRR5353897",11.459,706,2831,191,0.20299727520436,1,0.29201408189735,242,5397,6973,1334,0,0.1,0.0136956833500645
"SRR5355540",16.075,1031,3898,116,0.279948290721057,1,0.503671706263499,710,4630,6962,1622,0,0,0.00833093938523413
"SRR5354944",10.859,680,2718,194,0.196245487364621,1,0.498593378056698,960,4621,6925,1344,50.9173770223357,4.1,0.0140072202166065
"SRR3986093",8.825,927,3871,222,0.280669953596288,1,0.253134653825186,211,5503,6896,1182,37.4272253319943,3.6,0.0160962877030162
"SRR5355517",15.213,1137,4394,204,0.319238593432142,1,0.587177121771218,907,4336,6882,1639,0,0,0.014821272885789
"SRR5355528",17.558,1197,4543,290,0.330640465793304,1,0.543126684636119,994,4452,6870,1424,0,0,0.0211062590975255
"SRR5356026",8.977,408,1655,151,0.121068032187271,1,3.64965986394558,2673,1470,6835,2692,111.262801962222,6,0.0110460863204097
"SRR5353700",10.16,549,2282,208,0.167572330738728,1,0.409147350993377,659,4832,6809,1318,217.60506137131,8.7,0.0152739021882802
"SRR5354233",11.67,719,2755,162,0.202573529411765,1,0.233895844674288,187,5511,6800,1102,0,0.9,0.0119117647058824
"SRR5354984",14.517,1107,4084,235,0.30078067462071,1,0.65464294418718,1160,4103,6789,1526,184.483505605787,7.9,0.0173074090440418
"SRR5354940",11.96,906,3661,211,0.271668150786584,1,0.718439173680184,1159,3921,6738,1658,311.548493580112,10.8,0.015657465123182
"SRR5355664",12.851,928,3680,142,0.27344330509734,1,0.938634399308557,1148,3471,6729,2110,0,0.4,0.0105513449249517
"SRR5353855",17.396,1063,3984,320,0.296340374888426,1,0.534352887468614,604,4381,6722,1737,0,1.2,0.0238024397500744
"SRR5354556",23.258,1245,4263,130,0.3180393912265,1,1.1425831202046,1482,3128,6702,2092,0,0.5,0.00969859743360191
"SRR5355572",11.785,488,1817,168,0.135556550283497,1,0.49865831842576,920,4472,6702,1310,213.852119533482,8.6,0.0125335720680394
"SRR5354988",14.004,785,3121,184,0.23301478273854,1,0.614513018322083,1030,4148,6697,1519,257.05591443437,9.6,0.0137374944004778
"SRR5354065",12.566,844,3374,99,0.253722364265303,1,0.702252944188428,1051,3906,6649,1692,234.708260288578,9.1,0.00744472853060611
"SRR5353858",11.086,795,3399,348,0.255717724947337,1,0.298807895251124,218,5117,6646,1311,0,0.4,0.026181161600963
"SRR3986139",7.799,319,1430,52,0.107648298705209,1,0.366385517383254,270,4861,6642,1511,0,0.4,0.00391448358928034
"SRR5353810",17.99,1281,4528,382,0.343186296801576,1,0.451804577464789,580,4544,6597,1473,32.5191691780254,3.4,0.0289525541912991
"SRR5354972",12.308,634,2367,120,0.179481346678799,1,1.25128030044384,1813,2929,6594,1852,323.306215343116,11.7,0.00909918107370337
"SRR5353504",15.792,949,3589,164,0.273343488194973,1,0.362033195020747,349,4820,6565,1396,13.6521142302001,2.5,0.0124904798172125
"SRR5354964",12.956,844,3403,132,0.259375,1,0.765814266487214,1071,3715,6560,1774,323.306215343116,11.4,0.0100609756097561
"SRR5354152",10.786,768,2862,246,0.218240048802806,1,0.332182039821211,293,4922,6557,1342,2.8314446617132,1.8,0.0187585786182706
"SRR5355765",17.941,906,3132,56,0.239412933802171,1,0.294991090873094,246,5051,6541,1244,0,0.1,0.00428069102583703
"SRR5353586",14.931,754,2980,138,0.228003060443764,1,0.77052289352479,726,3691,6535,2118,23.3961731041091,3,0.0105585309869931
"SRR5355485",17.437,951,4041,184,0.309512867647059,1,0.651403996964331,919,3953,6528,1656,0,0.2,0.014093137254902
"SRR5354932",12.959,890,3407,244,0.261273006134969,1,0.58946855192589,1013,4102,6520,1405,248.24689818293,9.4,0.0187116564417178
"SRR3986209",15.645,1035,3540,142,0.272559285494302,1,0.272335423197492,248,5104,6494,1142,0,0.1,0.01093316907915
"SRR5355543",38.944,590,1986,99,0.153548786145044,1,0.327108557356864,347,4873,6467,1247,279.930350029968,10.1,0.00765424462656564
"SRR5353506",13.904,983,3829,66,0.296499922564659,1,0.381471972614463,332,4674,6457,1451,19.2104906702686,2.8,0.00511073253833049
"SRR5355445",10.962,847,2923,540,0.226800124146493,1,0.448415374241403,348,4449,6444,1647,94.5270966140051,5.5,0.0418994413407821
"SRR5355916",13.121,656,2393,98,0.185705416731336,1,3.35632183908046,2544,1479,6443,2420,77.9290137391847,5,0.00760515287909359
"SRR5355046",6.956,418,2023,231,0.158046875,1,0.22488038277512,334,5225,6400,841,97.509679298159,5.6,0.018046875
"SRR5354572",26.554,818,2961,198,0.231472795497186,1,0.348513598987982,458,4743,6396,1195,87.9182538220781,5.3,0.0154784240150094
"SRR5355965",14.514,689,2645,125,0.207158521303258,1,1.484046692607,1460,2570,6384,2354,50.9173770223357,4.1,0.00979010025062657
"SRR5355389",26.482,1217,4280,100,0.335738939441481,1,0.382946409199392,292,4609,6374,1473,0,0.4,0.00784436774395984
"SRR5355731",15.497,1080,3490,190,0.275932953826692,1,0.171111111111111,74,5400,6324,850,0,0,0.015022137887413
"SRR5354797",13.307,1008,3922,258,0.311814278899666,1,0.069921742089146,17,5878,6289,394,115.17616690741,6.1,0.0205120050882493
"SRR5354383",12.288,906,3407,138,0.271907422186752,1,0.686860527732903,820,3714,6265,1731,141.11909779047,6.8,0.0110135674381484
"SRR3986130",16.387,1382,4232,238,0.33893961236585,1,0.066268146883006,31,5855,6243,357,0,0.5,0.0190613487105558
"SRR3986029",14.552,1095,3295,126,0.26495657767771,1,0.23765923566879,190,5024,6218,1004,164.133278252098,7.4,0.0101318752010293
"SRR5353980",24.106,913,3340,128,0.269354838709677,1,0.649813730707823,954,3758,6200,1488,9.80356609405896,2.3,0.0103225806451613
"SRR5353518",20.339,1212,4106,103,0.331663974151858,1,0.281043046357616,263,4832,6190,1095,32.5191691780254,3.4,0.00831987075928918
"SRR5354195",6.916,482,2268,166,0.183346806790622,1,0.285595510288921,244,4811,6185,1130,0,0.4,0.0134195634599838
"SRR5353970",13.216,901,3339,123,0.270276833414279,1,0.58425237240318,864,3899,6177,1414,0,0.2,0.00995628946090335
"SRR5354955",23.144,1122,4139,102,0.335630879013947,1,0.532687049465573,968,4023,6166,1175,144.466147809143,6.9,0.00827116445021083
"SRR5354063",8.299,725,3348,69,0.271753246753247,1,0.561866125760649,750,3944,6160,1466,108.160735160026,5.9,0.00560064935064935
"SRR5354223",8.288,632,2647,149,0.215378356387307,1,0.24822262847857,137,4923,6145,1085,0,0.5,0.0121236777868186
"SRR5353852",14.714,1174,3914,238,0.318625854770433,1,0.335507719069363,313,4599,6142,1230,261.984757546508,9.7,0.0193747964832302
"SRR5356102",15.98,694,2548,157,0.207966046359778,1,2.22082018927445,1688,1902,6126,2536,0,0.1,0.0128142344107085
"SRR3986192",46.636,1154,3955,117,0.32572887497941,1,0.288139189475918,304,4713,6071,1054,0,0,0.00963597430406852
"SRR5355660",17.135,649,2391,80,0.197603305785124,1,1.03566621803499,1331,2972,6050,1747,0,0.1,0.00661157024793388
"SRR5354971",11.881,756,3098,116,0.256456953642384,1,0.66528811690102,897,3627,6040,1516,243.388460455689,9.3,0.00960264900662252
"SRR5353847",13.56,945,3527,196,0.292454394693201,1,0.482300884955752,706,4068,6030,1256,0,1.3,0.0162520729684909
"SRR5354515",13.667,704,2583,416,0.214321274477265,1,0.913015873015873,1060,3150,6026,1816,129.583082224378,6.5,0.0345170925987388
"SRR5353856",13.767,876,3772,256,0.31617770326907,1,0.547341115434501,778,3855,5965,1332,0,1,0.0214585079631182
"SRR5354995",16.623,915,3415,133,0.286589459550185,1,0.708632061944365,1173,3487,5958,1298,90.8378763280405,5.4,0.011161463578382
"SRR3986126",31.269,1058,3497,74,0.298124467178176,1,0.228786926461345,186,4773,5865,906,0,0,0.00630861040068201
"SRR5354549",19.442,1404,4706,353,0.401535836177474,1,0.290748898678414,382,4540,5860,938,0,0.6,0.0301194539249147
"SRR5354970",14.683,786,3213,148,0.274146757679181,1,0.583783783783784,821,3700,5860,1339,180.003728377949,7.8,0.0126279863481229
"SRR5355972",15.214,630,2413,84,0.206804936578677,1,1.26651126651127,1151,2574,5834,2109,8.37641057222779,2.2,0.00719917723688721
"SRR5354546",14.871,751,2616,134,0.224510813594233,1,1.02291666666667,1133,2880,5826,1813,97.509679298159,5.6,0.0115001716443529
"SRR5353676",26.088,830,2888,106,0.249180327868852,1,0.485135827780625,790,3902,5795,1103,17.4367782746844,2.7,0.0091458153580673
"SRR5354973",15.188,790,3042,136,0.262739678700985,1,0.701146047605054,1104,3403,5789,1282,307.419716551158,10.7,0.0117464156158231
"SRR5354608",20.904,1024,3603,167,0.311570390868212,1,0.234942332336608,335,4682,5782,765,323.306215343116,11,0.0144413697682463
"SRR5355763",16.482,824,2899,134,0.251693002257336,1,0.275808595480727,208,4514,5759,1037,0,0.2,0.011633964229901
"SRR5353820",16.62,982,3731,124,0.32494338965337,1,0.557092487116897,733,3687,5741,1321,0,0.2,0.0107995122800906
"SRR5356080",18.346,945,3284,150,0.287868162692847,1,3.19103600293902,1546,1361,5704,2797,17.4367782746844,2.7,0.013148667601683
"SRR5355112",12.697,545,1903,135,0.167370272647317,1,0.465961835997937,362,3878,5685,1445,0,0,0.0118733509234828
